global_step,episodic_return,episodic_length,loss,q_value,epsilon,sps
100000,-19.62886619567871,985.7422680412371,3.9274022579193115,0.12563489377498627,0.901007890701294,1324
200000,-20.137615203857422,911.3302752293578,3.910052537918091,0.10804668068885803,0.8020079135894775,1278
300000,-19.79245376586914,956.6415094339623,3.853060722351074,-0.0001545605482533574,0.7030079364776611,1317
400000,-19.712871551513672,964.7227722772277,3.7766761779785156,-0.11510984599590302,0.6040079593658447,1323
500000,-19.52427101135254,999.4466019417475,3.6991424560546875,-0.21435488760471344,0.5050079226493835,1322
600000,-19.799999237060547,981.93,3.6162705421447754,-0.29020121693611145,0.40600794553756714,1321
700000,-20.046297073364258,943.2037037037037,3.5288193225860596,-0.34634265303611755,0.30700790882110596,1321
800000,-20.165138244628906,912.6238532110092,3.446193218231201,-0.3612295389175415,0.20800793170928955,1322
900000,-20.229358673095703,917.8440366972477,3.3663477897644043,-0.36145344376564026,0.10900795459747314,1321
1000000,-20.29464340209961,895.9107142857143,3.282777786254883,-0.39593759179115295,0.010007917881011963,1321
1100000,-20.399999618530273,864.7478260869565,3.192060708999634,-0.4292961657047272,0.009999999776482582,1321
1200000,-20.29660987854004,851.2627118644068,3.099637508392334,-0.42829227447509766,0.009999999776482582,1320
1300000,-20.330509185791016,841.2627118644068,3.0025815963745117,-0.4212162494659424,0.009999999776482582,1321
1400000,-20.061403274536133,889.7368421052631,2.9011714458465576,-0.5063400268554688,0.009999999776482582,1319
1500000,-20.295652389526367,860.1478260869566,2.7960011959075928,-0.5687673687934875,0.009999999776482582,1320
1600000,-20.201753616333008,870.7280701754386,2.7128305435180664,-0.5937120318412781,0.009999999776482582,1320
1700000,-20.170940399169922,866.991452991453,2.6183619499206543,-0.6674188375473022,0.009999999776482582,1319
1800000,-20.31304359436035,857.0695652173913,2.5245749950408936,-0.7210047841072083,0.009999999776482582,1320
1900000,-20.232759475708008,870.25,2.4478206634521484,-0.7719890475273132,0.009999999776482582,1319
2000000,-20.295652389526367,862.991304347826,2.396981954574585,-0.832035481929779,0.009999999776482582,1319
2100000,-20.290597915649414,862.9401709401709,2.3294765949249268,-0.8747046589851379,0.009999999776482582,1318
2200000,-20.508474349975586,858.542372881356,2.250210762023926,-0.9549806118011475,0.009999999776482582,1318
2300000,-20.474138259887695,846.2931034482758,2.1976780891418457,-1.0156751871109009,0.009999999776482582,1319
2400000,-20.483333587646484,843.8833333333333,2.1444525718688965,-1.0736210346221924,0.009999999776482582,1320
2500000,-20.53781509399414,837.1008403361344,2.1123926639556885,-1.155330777168274,0.009999999776482582,1319
2600000,-20.610170364379883,836.4237288135594,2.100733757019043,-1.2143948078155518,0.009999999776482582,1319
2700000,-20.219297409057617,885.3333333333334,2.0926058292388916,-1.2139790058135986,0.009999999776482582,1319
2800000,-20.200000762939453,901.9454545454546,2.068408250808716,-1.315987467765808,0.009999999776482582,1321
2900000,-20.258928298950195,906.2053571428571,2.0509121417999268,-1.4030096530914307,0.009999999776482582,1320
3000000,-20.240739822387695,905.4537037037037,2.045213222503662,-1.4181498289108276,0.009999999776482582,1318
3100000,-20.183486938476562,924.1100917431193,2.0355587005615234,-1.4151495695114136,0.009999999776482582,1320
3200000,-20.398229598999023,891.7433628318585,2.0335707664489746,-1.4313454627990723,0.009999999776482582,1322
3300000,-20.647058486938477,837.7478991596639,2.0073578357696533,-1.4057506322860718,0.009999999776482582,1318
3400000,-20.265487670898438,896.9557522123894,2.004894733428955,-1.4179681539535522,0.009999999776482582,1320
3500000,-20.401784896850586,885.3392857142857,2.0143625736236572,-1.455004096031189,0.009999999776482582,1319
