global_step,episodic_return,episodic_length,loss,q_value,epsilon,sps
7100000,17.795917510986328,1997.1020408163265,1.8515229225158691,1.5249500274658203,0.009999999776482582,1222
7200000,17.428571701049805,2029.8163265306123,1.8524600267410278,1.5451264381408691,0.009999999776482582,1220
7300000,17.538461685180664,1993.6346153846155,1.8497980833053589,1.543392300605774,0.009999999776482582,1221
7400000,18.86274528503418,1892.5098039215686,1.8689931631088257,1.5364995002746582,0.009999999776482582,1221
7500000,15.125,2083.1041666666665,1.8618305921554565,1.5342212915420532,0.009999999776482582,1221
7600000,17.918367385864258,2088.4285714285716,1.8538118600845337,1.532242774963379,0.009999999776482582,1221
7700000,18.30188751220703,1901.9622641509434,1.8484597206115723,1.5214080810546875,0.009999999776482582,1221
7800000,16.59183692932129,2000.1020408163265,1.8529943227767944,1.5186004638671875,0.009999999776482582,1221
7900000,18.461538314819336,1963.4423076923076,1.8566101789474487,1.528817057609558,0.009999999776482582,1221
8000000,15.836734771728516,2033.8979591836735,1.8537836074829102,1.5351674556732178,0.009999999776482582,1221
8100000,18.961538314819336,1833.6346153846155,1.8516178131103516,1.547558307647705,0.009999999776482582,1221
8200000,18.037036895751953,1946.111111111111,1.842510461807251,1.5544331073760986,0.009999999776482582,1222
8300000,17.254901885986328,1955.7450980392157,1.8368215560913086,1.5576175451278687,0.009999999776482582,1222
8400000,19.05769157409668,1860.1346153846155,1.839387059211731,1.539863109588623,0.009999999776482582,1222
8500000,19.129629135131836,1859.0740740740741,1.8434298038482666,1.5486109256744385,0.009999999776482582,1222
8600000,18.814815521240234,1833.9074074074074,1.8377655744552612,1.5599712133407593,0.009999999776482582,1221
8700000,19.33333396911621,1845.7592592592594,1.8334814310073853,1.5704021453857422,0.009999999776482582,1221
8800000,18.94444465637207,1886.2037037037037,1.826110601425171,1.5602636337280273,0.009999999776482582,1221
8900000,19.581817626953125,1810.3636363636363,1.810372233390808,1.5516456365585327,0.009999999776482582,1221
9000000,18.309091567993164,1855.9272727272728,1.8091881275177002,1.5597347021102905,0.009999999776482582,1221
9100000,18.0,2026.9583333333333,1.8107305765151978,1.5526225566864014,0.009999999776482582,1221
9200000,19.10714340209961,1847.4464285714287,1.8274763822555542,1.555265188217163,0.009999999776482582,1221
9300000,18.519229888916016,1877.673076923077,1.8287233114242554,1.5689753293991089,0.009999999776482582,1221
9400000,17.660377502441406,1874.7924528301887,1.8097879886627197,1.5749107599258423,0.009999999776482582,1222
9500000,18.830188751220703,1885.188679245283,1.8057798147201538,1.5659769773483276,0.009999999776482582,1222
9600000,19.481481552124023,1829.4814814814815,1.8069343566894531,1.5456740856170654,0.009999999776482582,1222
9700000,20.233333587646484,1743.0166666666667,1.817484974861145,1.552438735961914,0.009999999776482582,1221
9800000,19.803571701049805,1753.892857142857,1.8110309839248657,1.5540281534194946,0.009999999776482582,1222
9900000,18.479999542236328,1994.4,1.797109842300415,1.5507718324661255,0.009999999776482582,1221
10000000,19.719297409057617,1759.3684210526317,1.7904293537139893,1.5532366037368774,0.009999999776482582,1221
